StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q11,Q35,Q17_1,Q19_1,Q21_1,Q12,Q10,Q5,Q36,Q38,Q55,Q57,Q39,Q39
2017-02-04 7:24,2017-02-04 7:27,IP Address,173.242.184.17,100,174,TRUE,2017-02-04 7:24,YWVVL9425M,,,,,43.647995,-79.41770172,anonymous,EN,63212,Calling for a refund,5,4,6,Yes,Organic,Anti-sweat technology,48,Female,"$100,000 to less than $150,000",College or other non-university certificate or diploma,No,Yes
2017-02-09 17:03,2017-02-09 17:05,IP Address,173.242.184.17,100,122,TRUE,2017-02-09 17:03,FLYWZ3710C,,,,,43.647995,-79.41770172,anonymous,EN,131883,Questions about Dilma's Socks,3,3,3,Yes,Hydroponics,Unsure,76,Female,"$20,000 to less than $30,000",College or other non-university certificate or diploma,Yes,No
2017-02-08 7:14,2017-02-08 7:16,IP Address,173.242.184.17,100,154,TRUE,2017-02-08 7:14,HSESC6535O,,,,,43.647995,-79.41770172,anonymous,EN,83133,Customer Complaint,3,3,4,Yes,Organic,Anti-sweat technology,63,Female,"$150,000 or more",College or other non-university certificate or diploma,No,Yes
2017-02-06 10:50,2017-02-06 10:55,IP Address,173.242.184.17,100,257,TRUE,2017-02-06 10:50,QQNVO4434B,,,,,43.647995,-79.41770172,anonymous,EN,126,"Socks didn't fit, calling to exchange",5,4,4,No,Moonlight Harvest,Anti-sweat technology,71,Male,"$90,000 to less than $100,000",Registered Apprenticeship or other trades certificate or diploma,No,No
2017-02-09 14:56,2017-02-09 14:59,IP Address,173.242.184.17,100,188,TRUE,2017-02-09 14:56,PPUTR1182H,,,,,43.647995,-79.41770172,anonymous,EN,694,Other,2,3,3,Yes,Conventional Farming,Anti-sweat technology,30,Female,"Less than $10,000",College or other non-university certificate or diploma,No,No
2017-02-08 14:19,2017-02-08 14:23,IP Address,173.242.184.17,100,204,TRUE,2017-02-08 14:19,FDRTJ4491H,,,,,43.647995,-79.41770172,anonymous,EN,2576,Questions about Dilma's Socks,5,6,5,Yes,Moonlight Harvest,Sock bands that always stay up,70,Female,"$40,000 to less than $75,000","University certificate, diploma, or degree",No,Yes
2017-02-07 8:54,2017-02-07 8:57,IP Address,173.242.184.17,100,170,TRUE,2017-02-07 8:54,NNCKX5510M,,,,,43.647995,-79.41770172,anonymous,EN,387782,Customer Complaint,3,3,2,Yes,Organic,Sock bands that always stay up,47,Male,"$30,000 to less than $40,000",Registered Apprenticeship or other trades certificate or diploma,No,Yes
2017-02-05 22:52,2017-02-05 22:55,IP Address,173.242.184.17,100,192,TRUE,2017-02-05 22:52,WVKOA4436Q,,,,,43.647995,-79.41770172,anonymous,EN,6901,Questions about Dilma's Socks,6,6,6,Yes,Hydroponics,Anti-sweat technology,44,Female,"$40,000 to less than $75,000",Secondary (high) school incomplete,No,No
2017-02-08 10:28,2017-02-08 10:31,IP Address,173.242.184.17,100,180,TRUE,2017-02-08 10:28,GUCEW8774L,,,,,43.647995,-79.41770172,anonymous,EN,835193,Other,1,2,2,No,Conventional Farming,Unsure,61,Female,"$75,000 to less than $90,000",Registered Apprenticeship or other trades certificate or diploma,No,Yes
2017-02-09 0:28,2017-02-09 0:31,IP Address,173.242.184.17,100,214,TRUE,2017-02-09 0:28,BSBVQ1862W,,,,,43.647995,-79.41770172,anonymous,EN,17921,Other,3,4,3,No,Moonlight Harvest,Anti-sweat technology,53,Female,"$30,000 to less than $40,000",Registered Apprenticeship or other trades certificate or diploma,No,No
2017-02-07 1:39,2017-02-07 1:41,IP Address,173.242.184.17,100,150,TRUE,2017-02-07 1:39,ZZPLN9168Y,,,,,43.647995,-79.41770172,anonymous,EN,69865,Other,4,3,3,No,Conventional Farming,Unsure,49,Male,"$75,000 to less than $90,000","University certificate, diploma, or degree",No,Yes
2017-02-09 17:36,2017-02-09 17:39,IP Address,173.242.184.17,100,207,TRUE,2017-02-09 17:36,IZXEJ1499U,,,,,43.647995,-79.41770172,anonymous,EN,7478,Questions about Dilma's Socks,7,5,5,Yes,Organic,Anti-sweat technology,16,Male,"$75,000 to less than $90,000",Registered Apprenticeship or other trades certificate or diploma,No,Yes
2017-02-09 8:32,2017-02-09 8:36,IP Address,173.242.184.17,100,234,TRUE,2017-02-09 8:32,ZCLTR5988P,,,,,43.647995,-79.41770172,anonymous,EN,615,Other,3,2,3,No,Organic,Sock bands that always stay up,42,Male,"$20,000 to less than $30,000",Secondary (high) school graduate,No,No
2017-02-03 11:33,2017-02-03 11:37,IP Address,173.242.184.17,100,218,TRUE,2017-02-03 11:33,MMBPX1102Y,,,,,43.647995,-79.41770172,anonymous,EN,5961,Other,5,4,4,No,Hydroponics,Anti-sweat technology,54,Female,"$100,000 to less than $150,000","University certificate, diploma, or degree",Yes,No
2017-02-09 6:05,2017-02-09 6:08,IP Address,173.242.184.17,100,192,TRUE,2017-02-09 6:05,ZPNBL1283R,,,,,43.647995,-79.41770172,anonymous,EN,569,Customer Complaint,2,3,2,No,Organic,Unsure,36,Male,"$100,000 to less than $150,000","University certificate, diploma, or degree",No,Yes
2017-02-06 5:17,2017-02-06 5:21,IP Address,173.242.184.17,100,235,TRUE,2017-02-06 5:17,XZNSN8456E,,,,,43.647995,-79.41770172,anonymous,EN,747850,Questions about Dilma's Socks,5,5,4,Yes,Hydroponics,Socks that never get holes,44,Female,"$90,000 to less than $100,000",College or other non-university certificate or diploma,No,Yes
2017-02-09 19:44,2017-02-09 19:46,IP Address,173.242.184.17,100,129,TRUE,2017-02-09 19:44,VZBBP8084K,,,,,43.647995,-79.41770172,anonymous,EN,9013,Questions about Dilma's Socks,6,6,5,No,Organic,Anti-sweat technology,42,Male,"$150,000 or more","University certificate, diploma, or degree",No,Yes
2017-02-04 2:45,2017-02-04 2:48,IP Address,173.242.184.17,100,197,TRUE,2017-02-04 2:45,UZTBE3715D,,,,,43.647995,-79.41770172,anonymous,EN,879644,Customer Complaint,5,4,4,Yes,Organic,Unsure,39,Male,"$30,000 to less than $40,000","Post-graduate or professional schooling after university (e.g., Master's degree or Ph.D; law or medical school)",No,No
2017-02-06 3:50,2017-02-06 3:54,IP Address,173.242.184.17,100,237,TRUE,2017-02-06 3:50,PFDQN1913L,,,,,43.647995,-79.41770172,anonymous,EN,83095,Other,5,6,6,No,Hydroponics,Socks that never get holes,32,Female,"$90,000 to less than $100,000","Post-graduate or professional schooling after university (e.g., Master's degree or Ph.D; law or medical school)",No,No
2017-02-03 12:00,2017-02-03 12:04,IP Address,173.242.184.17,100,233,TRUE,2017-02-03 12:00,INLTJ5413C,,,,,43.647995,-79.41770172,anonymous,EN,4436,Customer Complaint,4,3,4,No,Organic,Socks that never get holes,77,Female,"$90,000 to less than $100,000",Secondary (high) school graduate,No,Yes
2017-02-04 9:27,2017-02-04 9:30,IP Address,173.242.184.17,100,173,TRUE,2017-02-04 9:27,MJNRU9216O,,,,,43.647995,-79.41770172,anonymous,EN,229,Other,4,3,2,No,Hydroponics,Sock bands that always stay up,40,Female,"$20,000 to less than $30,000",Registered Apprenticeship or other trades certificate or diploma,No,No
2017-02-04 12:20,2017-02-04 12:23,IP Address,173.242.184.17,100,171,TRUE,2017-02-04 12:20,FTTAI7036J,,,,,43.647995,-79.41770172,anonymous,EN,68493,Questions about Dilma's Socks,4,3,3,No,Organic,Anti-sweat technology,36,Male,"$40,000 to less than $75,000",Registered Apprenticeship or other trades certificate or diploma,No,No
2017-02-09 19:15,2017-02-09 19:19,IP Address,173.242.184.17,100,238,TRUE,2017-02-09 19:15,YNEUA3188Y,,,,,43.647995,-79.41770172,anonymous,EN,570,"Socks didn't fit, calling to exchange",2,3,2,No,Moonlight Harvest,Anti-sweat technology,31,Male,"$40,000 to less than $75,000",Secondary (high) school graduate,Yes,No
2017-02-07 15:02,2017-02-07 15:05,IP Address,173.242.184.17,100,180,TRUE,2017-02-07 15:02,OFVFO7015S,,,,,43.647995,-79.41770172,anonymous,EN,32289,Other,6,6,6,Yes,Hydroponics,Anti-sweat technology,50,Male,"$40,000 to less than $75,000","University certificate, diploma, or degree",No,No
2017-02-03 17:16,2017-02-03 17:19,IP Address,173.242.184.17,100,227,TRUE,2017-02-03 17:16,YJJCA7019K,,,,,43.647995,-79.41770172,anonymous,EN,834008,Questions about Dilma's Socks,5,6,5,Yes,Organic,Sock bands that always stay up,29,Female,"$40,000 to less than $75,000","None, or grade 1-8",No,Yes
2017-02-05 0:22,2017-02-05 0:25,IP Address,173.242.184.17,100,165,TRUE,2017-02-05 0:22,KOZXF5608L,,,,,43.647995,-79.41770172,anonymous,EN,285738,"Socks didn't fit, calling to exchange",3,3,2,Yes,Hydroponics,Socks that change colour so you never wear mismatched socks again,8,Male,"$40,000 to less than $75,000",College or other non-university certificate or diploma,No,No
2017-02-05 7:46,2017-02-05 7:49,IP Address,173.242.184.17,100,191,TRUE,2017-02-05 7:46,MCKEP6165X,,,,,43.647995,-79.41770172,anonymous,EN,603341,Questions about Dilma's Socks,5,4,4,No,Organic,Unsure,74,Female,"$75,000 to less than $90,000","University certificate, diploma, or degree",No,No
2017-02-08 4:25,2017-02-08 4:29,IP Address,173.242.184.17,100,199,TRUE,2017-02-08 4:25,FJXLD6322U,,,,,43.647995,-79.41770172,anonymous,EN,6220,Customer Complaint,4,4,4,No,Moonlight Harvest,Socks that never get holes,31,Male,"$150,000 or more","Post-graduate or professional schooling after university (e.g., Master's degree or Ph.D; law or medical school)",No,Yes
2017-02-06 23:03,2017-02-06 23:06,IP Address,173.242.184.17,100,188,TRUE,2017-02-06 23:03,VGDCW9815W,,,,,43.647995,-79.41770172,anonymous,EN,882828,Customer Complaint,3,3,3,No,Moonlight Harvest,Socks that never get holes,59,Male,"$90,000 to less than $100,000","Post-graduate or professional schooling after university (e.g., Master's degree or Ph.D; law or medical school)",No,No
2017-02-06 13:24,2017-02-06 13:27,IP Address,173.242.184.17,100,171,TRUE,2017-02-06 13:24,DSZXR8131J,,,,,43.647995,-79.41770172,anonymous,EN,1901,Questions about Dilma's Socks,5,6,5,Yes,Organic,Socks that never get holes,62,Female,"$90,000 to less than $100,000","None, or grade 1-8",Yes,No
2017-02-05 19:01,2017-02-05 19:04,IP Address,173.242.184.17,100,175,TRUE,2017-02-05 19:01,MEYDH1037E,,,,,43.647995,-79.41770172,anonymous,EN,4395,Customer Complaint,3,4,3,Yes,Organic,Sock bands that always stay up,49,Male,"$40,000 to less than $75,000",Secondary (high) school graduate,No,Yes
2017-02-04 21:41,2017-02-04 21:45,IP Address,173.242.184.17,100,244,TRUE,2017-02-04 21:41,PASAV0779C,,,,,43.647995,-79.41770172,anonymous,EN,531,Customer Complaint,5,4,5,No,Hydroponics,Unsure,31,Female,"$40,000 to less than $75,000","University certificate, diploma, or degree",No,No
2017-02-04 19:57,2017-02-04 20:00,IP Address,173.242.184.17,100,205,TRUE,2017-02-04 19:57,CLDWK4773T,,,,,43.647995,-79.41770172,anonymous,EN,544,Customer Complaint,3,3,2,No,Hydroponics,Anti-sweat technology,61,Female,"$40,000 to less than $75,000","University certificate, diploma, or degree",No,Yes
2017-02-04 3:43,2017-02-04 3:47,IP Address,173.242.184.17,100,217,TRUE,2017-02-04 3:43,ROJGB3315Z,,,,,43.647995,-79.41770172,anonymous,EN,1140,Questions about Dilma's Socks,5,5,5,Yes,Organic,Sock bands that always stay up,19,Male,"$100,000 to less than $150,000",College or other non-university certificate or diploma,No,No
2017-02-06 22:21,2017-02-06 22:25,IP Address,173.242.184.17,100,247,TRUE,2017-02-06 22:21,VDFXM9907V,,,,,43.647995,-79.41770172,anonymous,EN,487051,Customer Complaint,4,5,5,No,Hydroponics,Socks that change colour so you never wear mismatched socks again,49,Male,"Less than $10,000","Post-graduate or professional schooling after university (e.g., Master's degree or Ph.D; law or medical school)",No,No
2017-02-04 0:41,2017-02-04 0:44,IP Address,173.242.184.17,100,191,TRUE,2017-02-04 0:41,WZNHJ2059S,,,,,43.647995,-79.41770172,anonymous,EN,288,Questions about Dilma's Socks,5,5,5,Yes,Organic,Anti-sweat technology,58,Female,"$75,000 to less than $90,000",College or other non-university certificate or diploma,No,No
2017-02-03 18:53,2017-02-03 18:57,IP Address,173.242.184.17,100,223,TRUE,2017-02-03 18:53,IALMJ3438L,,,,,43.647995,-79.41770172,anonymous,EN,141,Customer Complaint,2,3,3,No,Hydroponics,Sock bands that always stay up,64,Female,"$75,000 to less than $90,000",Secondary (high) school graduate,Yes,No
2017-02-05 18:41,2017-02-05 18:45,IP Address,173.242.184.17,100,247,TRUE,2017-02-05 18:41,CCWBN5926B,,,,,43.647995,-79.41770172,anonymous,EN,814,"Socks didn't fit, calling to exchange",4,4,5,Yes,Moonlight Harvest,Socks that change colour so you never wear mismatched socks again,40,Male,"$90,000 to less than $100,000",College or other non-university certificate or diploma,Yes,Yes
2017-02-10 1:24,2017-02-10 1:28,IP Address,173.242.184.17,100,249,TRUE,2017-02-10 1:24,JKUQH8715I,,,,,43.647995,-79.41770172,anonymous,EN,6546,Customer Complaint,4,2,4,No,Organic,Socks that change colour so you never wear mismatched socks again,73,Male,"$150,000 or more","Post-graduate or professional schooling after university (e.g., Master's degree or Ph.D; law or medical school)",No,Yes
2017-02-07 13:48,2017-02-07 13:52,IP Address,173.242.184.17,100,206,TRUE,2017-02-07 13:48,HDPCN1769J,,,,,43.647995,-79.41770172,anonymous,EN,3239,Other,4,5,4,Yes,Hydroponics,Anti-sweat technology,62,Male,"$30,000 to less than $40,000","University certificate, diploma, or degree",No,Yes
2017-02-05 2:47,2017-02-05 2:49,IP Address,173.242.184.17,100,122,TRUE,2017-02-05 2:47,VIHYK5208C,,,,,43.647995,-79.41770172,anonymous,EN,344,Customer Complaint,6,5,6,Yes,Conventional Farming,Socks that never get holes,43,Male,"$30,000 to less than $40,000",College or other non-university certificate or diploma,No,No
2017-02-04 17:27,2017-02-04 17:31,IP Address,173.242.184.17,100,226,TRUE,2017-02-04 17:27,ITHBM6886F,,,,,43.647995,-79.41770172,anonymous,EN,645,"Socks didn't fit, calling to exchange",3,2,2,No,Hydroponics,Sock bands that always stay up,51,Female,"$40,000 to less than $75,000",College or other non-university certificate or diploma,Yes,Yes
2017-02-03 17:53,2017-02-03 17:55,IP Address,173.242.184.17,100,128,TRUE,2017-02-03 17:53,WJDKT0221A,,,,,43.647995,-79.41770172,anonymous,EN,905995,Other,3,2,2,No,Hydroponics,Anti-sweat technology,56,Female,"$30,000 to less than $40,000","University certificate, diploma, or degree",No,Yes
2017-02-04 17:20,2017-02-04 17:24,IP Address,173.242.184.17,100,194,TRUE,2017-02-04 17:20,URULR2301Q,,,,,43.647995,-79.41770172,anonymous,EN,711,"Socks didn't fit, calling to exchange",5,5,5,No,Moonlight Harvest,Sock bands that always stay up,56,Female,"$10,000 to less than $20,000",College or other non-university certificate or diploma,No,Yes
2017-02-06 23:05,2017-02-06 23:08,IP Address,173.242.184.17,100,156,TRUE,2017-02-06 23:05,DLZYQ9261W,,,,,43.647995,-79.41770172,anonymous,EN,646,Customer Complaint,3,2,3,No,Organic,Socks that never get holes,61,Male,"$75,000 to less than $90,000",Registered Apprenticeship or other trades certificate or diploma,No,Yes
2017-02-09 8:55,2017-02-09 8:58,IP Address,173.242.184.17,100,208,TRUE,2017-02-09 8:55,NLVIS4952G,,,,,43.647995,-79.41770172,anonymous,EN,679736,"Socks didn't fit, calling to exchange",4,5,4,No,Organic,Anti-sweat technology,45,Female,"$30,000 to less than $40,000","University certificate, diploma, or degree",No,Yes
2017-02-10 2:11,2017-02-10 2:15,IP Address,173.242.184.17,100,225,TRUE,2017-02-10 2:11,QOHMC0744S,,,,,43.647995,-79.41770172,anonymous,EN,2198,"Socks didn't fit, calling to exchange",4,5,4,Yes,Organic,Unsure,36,Male,"$150,000 or more",Registered Apprenticeship or other trades certificate or diploma,No,Yes
2017-02-10 4:31,2017-02-10 4:34,IP Address,173.242.184.17,100,182,TRUE,2017-02-10 4:31,MCWPD4872T,,,,,43.647995,-79.41770172,anonymous,EN,959217,"Socks didn't fit, calling to exchange",3,3,3,No,Organic,Sock bands that always stay up,45,Female,"$40,000 to less than $75,000",College or other non-university certificate or diploma,No,No
2017-02-07 13:40,2017-02-07 13:44,IP Address,173.242.184.17,100,221,TRUE,2017-02-07 13:40,DNGJZ6656T,,,,,43.647995,-79.41770172,anonymous,EN,323,"Socks didn't fit, calling to exchange",2,3,3,No,Hydroponics,Socks that change colour so you never wear mismatched socks again,33,Male,"$10,000 to less than $20,000","Post-graduate or professional schooling after university (e.g., Master's degree or Ph.D; law or medical school)",No,Yes
2017-02-08 8:19,2017-02-08 8:22,IP Address,173.242.184.17,100,160,TRUE,2017-02-08 8:19,HOVGY0281R,,,,,43.647995,-79.41770172,anonymous,EN,250,Questions about Dilma's Socks,4,6,4,Yes,Organic,Socks that never get holes,57,Female,"$100,000 to less than $150,000",Registered Apprenticeship or other trades certificate or diploma,No,Yes
2017-02-05 14:47,2017-02-05 14:49,IP Address,173.242.184.17,100,122,TRUE,2017-02-05 14:47,DIYLE5856U,,,,,43.647995,-79.41770172,anonymous,EN,6217,Customer Complaint,4,4,4,Yes,Organic,Socks that change colour so you never wear mismatched socks again,51,Female,"$100,000 to less than $150,000","Post-graduate or professional schooling after university (e.g., Master's degree or Ph.D; law or medical school)",No,No
2017-02-04 5:46,2017-02-04 5:48,IP Address,173.242.184.17,100,160,TRUE,2017-02-04 5:46,EMILN0902A,,,,,43.647995,-79.41770172,anonymous,EN,83158,Other,5,5,6,Yes,Moonlight Harvest,Sock bands that always stay up,26,Female,"$90,000 to less than $100,000",Secondary (high) school incomplete,No,No
2017-02-05 13:00,2017-02-05 13:04,IP Address,173.242.184.17,100,245,TRUE,2017-02-05 13:00,QZUTI5261I,,,,,43.647995,-79.41770172,anonymous,EN,160,Customer Complaint,2,2,3,No,Moonlight Harvest,Socks that never get holes,41,Female,"$100,000 to less than $150,000",Secondary (high) school graduate,No,Yes
2017-02-03 14:02,2017-02-03 14:04,IP Address,173.242.184.17,100,125,TRUE,2017-02-03 14:02,JARDY0913R,,,,,43.647995,-79.41770172,anonymous,EN,9901,Questions about Dilma's Socks,6,6,6,Yes,Conventional Farming,Anti-sweat technology,56,Male,"$30,000 to less than $40,000","Post-graduate or professional schooling after university (e.g., Master's degree or Ph.D; law or medical school)",No,Yes
2017-02-08 4:34,2017-02-08 4:38,IP Address,173.242.184.17,100,252,TRUE,2017-02-08 4:34,SUMTM0748W,,,,,43.647995,-79.41770172,anonymous,EN,930372,Other,5,5,4,No,Moonlight Harvest,Anti-sweat technology,77,Female,"$40,000 to less than $75,000",Registered Apprenticeship or other trades certificate or diploma,Yes,No
2017-02-09 0:04,2017-02-09 0:07,IP Address,173.242.184.17,100,205,TRUE,2017-02-09 0:04,EOYET0489Z,,,,,43.647995,-79.41770172,anonymous,EN,4548,Other,4,5,4,Yes,Organic,Unsure,33,Male,"$75,000 to less than $90,000","University certificate, diploma, or degree",Yes,No
2017-02-04 21:36,2017-02-04 21:40,IP Address,173.242.184.17,100,258,TRUE,2017-02-04 21:36,XVACL8801N,,,,,43.647995,-79.41770172,anonymous,EN,915786,Other,5,6,6,No,Moonlight Harvest,Socks that never get holes,34,Female,"$20,000 to less than $30,000",Secondary (high) school incomplete,No,Yes
2017-02-09 19:48,2017-02-09 19:51,IP Address,173.242.184.17,100,173,TRUE,2017-02-09 19:48,PWHNY2358W,,,,,43.647995,-79.41770172,anonymous,EN,943,Customer Complaint,6,6,5,Yes,Organic,Anti-sweat technology,53,Male,"$10,000 to less than $20,000",Registered Apprenticeship or other trades certificate or diploma,No,No
2017-02-04 13:29,2017-02-04 13:32,IP Address,173.242.184.17,100,212,TRUE,2017-02-04 13:29,CHTYZ0639L,,,,,43.647995,-79.41770172,anonymous,EN,552790,Customer Complaint,6,5,5,Yes,Conventional Farming,Anti-sweat technology,58,Female,"$90,000 to less than $100,000","Post-graduate or professional schooling after university (e.g., Master's degree or Ph.D; law or medical school)",No,Yes
2017-02-08 18:08,2017-02-08 18:10,IP Address,173.242.184.17,100,111,TRUE,2017-02-08 18:08,AIBUP0853X,,,,,43.647995,-79.41770172,anonymous,EN,1978,"Socks didn't fit, calling to exchange",5,5,5,Yes,Moonlight Harvest,Socks that change colour so you never wear mismatched socks again,26,Male,"$20,000 to less than $30,000","University certificate, diploma, or degree",Yes,Yes
2017-02-08 19:31,2017-02-08 19:35,IP Address,173.242.184.17,100,213,TRUE,2017-02-08 19:31,CJFOP5557W,,,,,43.647995,-79.41770172,anonymous,EN,4909,Questions about Dilma's Socks,6,6,5,No,Hydroponics,Anti-sweat technology,45,Female,"$40,000 to less than $75,000",Registered Apprenticeship or other trades certificate or diploma,No,Yes
2017-02-10 1:52,2017-02-10 1:56,IP Address,173.242.184.17,100,223,TRUE,2017-02-10 1:52,EAHWC1240F,,,,,43.647995,-79.41770172,anonymous,EN,595,"Socks didn't fit, calling to exchange",6,6,5,Yes,Conventional Farming,Socks that never get holes,37,Male,"$90,000 to less than $100,000","University certificate, diploma, or degree",No,Yes
2017-02-09 6:25,2017-02-09 6:29,IP Address,173.242.184.17,100,255,TRUE,2017-02-09 6:25,PDOGL9856C,,,,,43.647995,-79.41770172,anonymous,EN,79295,Calling for a refund,3,4,3,Yes,Organic,Unsure,65,Male,"$75,000 to less than $90,000","Post-graduate or professional schooling after university (e.g., Master's degree or Ph.D; law or medical school)",No,No
2017-02-04 3:20,2017-02-04 3:23,IP Address,173.242.184.17,100,165,TRUE,2017-02-04 3:20,LLDYH4462W,,,,,43.647995,-79.41770172,anonymous,EN,44425,Other,4,3,4,No,Hydroponics,Anti-sweat technology,43,Female,"$40,000 to less than $75,000","University certificate, diploma, or degree",No,Yes
2017-02-08 20:40,2017-02-08 20:43,IP Address,173.242.184.17,100,153,TRUE,2017-02-08 20:40,BVXFU6471G,,,,,43.647995,-79.41770172,anonymous,EN,16433,Calling for a refund,6,6,6,Yes,Conventional Farming,Anti-sweat technology,64,Female,"$40,000 to less than $75,000",Registered Apprenticeship or other trades certificate or diploma,No,Yes
2017-02-05 0:16,2017-02-05 0:21,IP Address,173.242.184.17,100,285,TRUE,2017-02-05 0:16,NGLAP0014E,,,,,43.647995,-79.41770172,anonymous,EN,881,Customer Complaint,2,2,2,No,Organic,Anti-sweat technology,52,Male,"$30,000 to less than $40,000",College or other non-university certificate or diploma,No,Yes
2017-02-09 1:52,2017-02-09 1:56,IP Address,173.242.184.17,100,220,TRUE,2017-02-09 1:52,IRGKW3139V,,,,,43.647995,-79.41770172,anonymous,EN,7197,Customer Complaint,3,4,3,No,Moonlight Harvest,Anti-sweat technology,61,Male,"$100,000 to less than $150,000","Post-graduate or professional schooling after university (e.g., Master's degree or Ph.D; law or medical school)",No,Yes
2017-02-10 4:13,2017-02-10 4:15,IP Address,173.242.184.17,100,158,TRUE,2017-02-10 4:13,EULQU0268D,,,,,43.647995,-79.41770172,anonymous,EN,37549,Other,6,5,6,Yes,Conventional Farming,Anti-sweat technology,62,Female,"$75,000 to less than $90,000",College or other non-university certificate or diploma,No,No
2017-02-07 0:13,2017-02-07 0:17,IP Address,173.242.184.17,100,208,TRUE,2017-02-07 0:13,PBRIH0257T,,,,,43.647995,-79.41770172,anonymous,EN,591,Customer Complaint,2,1,4,Yes,Hydroponics,Anti-sweat technology,29,Female,"$75,000 to less than $90,000",Registered Apprenticeship or other trades certificate or diploma,No,Yes
2017-02-04 22:38,2017-02-04 22:42,IP Address,173.242.184.17,100,199,TRUE,2017-02-04 22:38,CFPWA8258F,,,,,43.647995,-79.41770172,anonymous,EN,400,"Socks didn't fit, calling to exchange",4,4,6,No,Organic,Socks that never get holes,28,Male,"$75,000 to less than $90,000",Registered Apprenticeship or other trades certificate or diploma,No,No
2017-02-04 23:51,2017-02-04 23:54,IP Address,173.242.184.17,100,183,TRUE,2017-02-04 23:51,IPDHK4034B,,,,,43.647995,-79.41770172,anonymous,EN,6417,Questions about Dilma's Socks,5,5,6,No,Organic,Anti-sweat technology,94,Male,"$90,000 to less than $100,000","Post-graduate or professional schooling after university (e.g., Master's degree or Ph.D; law or medical school)",No,No
2017-02-07 2:31,2017-02-07 2:34,IP Address,173.242.184.17,100,224,TRUE,2017-02-07 2:31,KAZKR3876G,,,,,43.647995,-79.41770172,anonymous,EN,7146,Customer Complaint,3,4,4,Yes,Organic,Anti-sweat technology,33,Male,"$30,000 to less than $40,000","University certificate, diploma, or degree",No,Yes
2017-02-09 2:29,2017-02-09 2:33,IP Address,173.242.184.17,100,216,TRUE,2017-02-09 2:29,OTKAV2664P,,,,,43.647995,-79.41770172,anonymous,EN,849,Questions about Dilma's Socks,6,5,5,Yes,Organic,Socks that never get holes,33,Male,"$100,000 to less than $150,000","University certificate, diploma, or degree",No,No
2017-02-03 15:48,2017-02-03 15:52,IP Address,173.242.184.17,100,219,TRUE,2017-02-03 15:48,QJATB3324E,,,,,43.647995,-79.41770172,anonymous,EN,194,Questions about Dilma's Socks,5,5,5,No,Organic,Sock bands that always stay up,67,Male,"$90,000 to less than $100,000",College or other non-university certificate or diploma,No,Yes
2017-02-05 22:57,2017-02-05 23:00,IP Address,173.242.184.17,100,198,TRUE,2017-02-05 22:57,QDFWQ7411A,,,,,43.647995,-79.41770172,anonymous,EN,507649,"Socks didn't fit, calling to exchange",4,4,4,No,Organic,Anti-sweat technology,34,Male,"$100,000 to less than $150,000",Registered Apprenticeship or other trades certificate or diploma,No,No
2017-02-04 2:32,2017-02-04 2:34,IP Address,173.242.184.17,100,172,TRUE,2017-02-04 2:32,RCOWQ6106A,,,,,43.647995,-79.41770172,anonymous,EN,920,Customer Complaint,4,4,5,Yes,Conventional Farming,Socks that never get holes,38,Male,"$75,000 to less than $90,000","Post-graduate or professional schooling after university (e.g., Master's degree or Ph.D; law or medical school)",No,No
2017-02-03 18:21,2017-02-03 18:24,IP Address,173.242.184.17,100,157,TRUE,2017-02-03 18:21,NOQTY5510M,,,,,43.647995,-79.41770172,anonymous,EN,96596,Customer Complaint,4,3,3,No,Organic,Anti-sweat technology,32,Male,"$40,000 to less than $75,000","University certificate, diploma, or degree",No,No
2017-02-07 8:57,2017-02-07 8:59,IP Address,173.242.184.17,100,142,TRUE,2017-02-07 8:57,NOGQE8245W,,,,,43.647995,-79.41770172,anonymous,EN,946,Customer Complaint,3,2,2,No,Organic,Socks that change colour so you never wear mismatched socks again,30,Female,"$30,000 to less than $40,000",College or other non-university certificate or diploma,No,Yes
2017-02-08 2:43,2017-02-08 2:47,IP Address,173.242.184.17,100,229,TRUE,2017-02-08 2:43,CSYST8602P,,,,,43.647995,-79.41770172,anonymous,EN,692,Other,6,6,5,Yes,Moonlight Harvest,Anti-sweat technology,40,Male,"$30,000 to less than $40,000",College or other non-university certificate or diploma,Yes,No
2017-02-04 16:32,2017-02-04 16:35,IP Address,173.242.184.17,100,189,TRUE,2017-02-04 16:32,YIUWQ6194A,,,,,43.647995,-79.41770172,anonymous,EN,31576,Customer Complaint,5,5,5,Yes,Organic,Unsure,28,Female,"$90,000 to less than $100,000",Registered Apprenticeship or other trades certificate or diploma,No,No
2017-02-09 21:04,2017-02-09 21:07,IP Address,173.242.184.17,100,166,TRUE,2017-02-09 21:04,TZMQV8827T,,,,,43.647995,-79.41770172,anonymous,EN,758644,Customer Complaint,4,4,5,No,Hydroponics,Sock bands that always stay up,29,Female,"$10,000 to less than $20,000","Post-graduate or professional schooling after university (e.g., Master's degree or Ph.D; law or medical school)",No,Yes
